0.000000000000000000e+00,1.579996410991759970e-01,4.036464845453168748e-01,2.639337416355538313e-01,1.253298334798966240e-01,2.784434911010870706e-01,2.918296355230992623e-01,7.523982324294997692e-02
1.579996410991759970e-01,0.000000000000000000e+00,3.488847367503302155e-01,3.465138009599658675e-01,4.692603034641608384e-02,1.231273374328415715e-01,1.352282841294865923e-01,2.286476903673653471e-01
4.036464845453168748e-01,3.488847367503302155e-01,0.000000000000000000e+00,6.549581354661970778e-01,3.282219194210392321e-01,3.773090562859527375e-01,3.683226818772575850e-01,4.194308493376344704e-01
2.639337416355538313e-01,3.465138009599658675e-01,6.549581354661970778e-01,0.000000000000000000e+00,3.462156017254666152e-01,4.192448963835885278e-01,4.374171037490948155e-01,2.800869223131535746e-01
1.253298334798966240e-01,4.692603034641608384e-02,3.282219194210392321e-01,3.462156017254666152e-01,0.000000000000000000e+00,1.665841171021965050e-01,1.766859050157894295e-01,1.905318279737990561e-01
2.784434911010870706e-01,1.231273374328415715e-01,3.773090562859527375e-01,4.192448963835885278e-01,1.665841171021965050e-01,0.000000000000000000e+00,1.871834103456982562e-02,3.500643760438175711e-01
2.918296355230992623e-01,1.352282841294865923e-01,3.683226818772575850e-01,4.374171037490948155e-01,1.766859050157894295e-01,1.871834103456982562e-02,0.000000000000000000e+00,3.624659056163253013e-01
7.523982324294997692e-02,2.286476903673653471e-01,4.194308493376344704e-01,2.800869223131535746e-01,1.905318279737990561e-01,3.500643760438175711e-01,3.624659056163253013e-01,0.000000000000000000e+00
